10814-h.htm	gustavo_adolfo_becquer
11047-h.htm	
11081-h.htm	father_felipe_arroyo_de_la_cuesta
12435-h.htm	helen_phipps
12457-h.htm	luis_velez_de_guevara
12500-h.htm	
12501-h.htm	
12502-h.htm	
12503-h.htm	
12848-h.htm	pio_baroja
13904-h.htm	george_(jorge)_ohnet
14307-h.htm	emilio_famy_aguinaldo
14308-8.htm	vicente_blasco_ibanez
14311-h.htm	
14722-h.htm	apolinario_mabini
14795-h.htm	jose_rizal
14796-h.htm	jose_rizal
14839-h.htm	jose_rizal
14944-h.htm	vicente_blasco_ibanez
14995-h.htm	d._jose_m._de_pereda
15027-h.htm	various
15115-h.htm	cervantes
15206-h.htm	b._perez_galdos
15334-h.htm	jose_nieto_aguilar
15353-h.htm	erwin_w._roessler_and_alfred_remy
15421-h.htm	trinidad_hermenegildo_pardo_de_tavera
15531-h.htm	francisco_baltazar_(aka_francisco_balagtas)
15532-h.htm	pedro_antonio_de_alarcon
15633-h.htm	trinidad_hermenegildo_pardo_de_tavera
15725-h.htm	benito_perez_galdos
15757-h.htm	t._h._pardo_de_tavera
15781-h.htm	george_tyler_northup
16059-h.htm	various
16082-h.htm	rafael_delgado
16110-h.htm	miguel_de_cervantes_saveedra
16119-h.htm	anonymous
16149-h.htm	anonymous
16201-h.htm	eduardo_martin_de_la_camara
16319-h.htm	jose_campo-arana
16372-h.htm	enrique_perez_escrich
16413-h.htm	vicente_blasco_ibañez
16484-h.htm	juan_valera
16625-h.htm	juan_ruiz
16670-h.htm	vicente_blasco_ibañez
16961-h.htm	
17013-h.htm	benito_perez_galdos
17073-h.htm	
17223-h.htm	juan_valera
17317-h.htm	juan_valera
17338-h.htm	juan_valera
17340-h.htm	
17341-h.htm	
17406-h.htm	emilia_pardo_barzan
17430-h.htm	juan_valera
17443-h.htm	
17491-h.htm	
17974-h.htm	jaime_balmes
18005-h.htm	emilia_pardo_bazan
18157-h.htm	juan_de_garay
18166-h.htm	jose_marti
18228-h.htm	eça_queiroz
18289-h.htm	p._pedro_lozano
18580-h.htm	juan_ruiz_de_alarcon
18600-h.htm	jose_rizal
18723-h.htm	sebastian_undiano_y_gastelu
18783-h.htm	francisco_morillo
18784-h.htm	j._sourryere_de_souillac
18798-h.htm	francisco_de_viedma
19106-h.htm	ambrosio_cramer
19496-h.htm	felix_de_azara
19543-h.htm	jose_s._alvarez_(aka_fray_mocho)
19643-h.htm	anonymous
19847-h.htm	eulogio_florentino_sanz
19898-h.htm	jose_marti
2000-h.htm	miguel_de_cervantes_saavedra
20011-h.htm	luis_coloma
20099-h.htm	anonymous
20159-h.html	
20401-h.htm	ulderico_schmidel
20738-h.htm	sofronio_g._calderon
20852-h.htm	jose_p._quiroga
20855-h.htm	jose_rizal
20930-h.htm	amedee_victor_guillemin_(aka_amadeo_guillemin)
21282-h.htm	ricardo_palma
21651-h.htm	vicente_blasco_ibañez
21831-h.htm	benito_perez_galdos
21906-h.htm	benito_perez_galdos
22065-h.htm	earl_stanley_harrison
22092-h.htm	juan_valera
22899-h.htm	jose_enrique_rodo
22909-h.htm	octavio_feuillet
22975-h.htm	hendrik_conscience
23035-h.htm	carlos_maria_ocanto
23206-h.htm	lope_de_vega
23236-h.htm	vicente_blasco_ibañez
23239-h.htm	emilio_carrere
23600-h.htm	fernan_caballero
23617-h.htm	gonzalo_de_doblas
2367-h.htm	
23957-h.htm	jose_maria_de_pereda
24031-h.htm	eduardo_zamacois
24127-h.htm	jose_maria_de_pereda
24208-h.htm	memoria_de_la_comision_arqueologica_ejecutiva
24250-h.htm	lawrence_wilkins
24466-h.htm	vicente_blasco_ibañez
24536-h.htm	vicente_blasco_ibañez
24601-h.htm	armando_palacio_valdes
24801-h.htm	anthony_hope
24802-h.htm	octave_feuillet
24823-h.htm	george_eliot
24917-h.htm	benito_perez_galdos
24925-h.htm	madame_p._caro
24988-h.htm	alexandre_dumas
25054-h.htm	carlos_alberto_leumann
25074-h.htm	s._estebanez_calderon
25255-h.htm	pedro_de_cieza_de_leon
25317-h.htm	arcidiano_d._martin_del_barco_centenera
25320-h.htm	andre_theuriet
25640-h.htm	
25671-h.htm	
25687-h.htm	
25705-h.htm	juan_de_betanzos
25777-h.htm	armando_palacio_valdes
25807-h.htm	edgar_allan_poe
25812-h.htm	jose_maria_de_pereda
25956-h.htm	benito_perez_galdos
25988-h.htm	
26028-h.htm	mariano_nougues_secall
26078-h.htm	hermann_sudermann
26231-h.htm	enrique_de_vedia
26284-h.htm	jules_michelet
26314-h.htm	pedro_antonio_de_alarcon
26404-h.htm	edmond_about
26506-h.htm	
26508-h.htm	
26545-h.htm	
26655-h.htm	armando_palacio_valdes
26756-h.htm	federico_de_roberto
26771-h.htm	carlos-octavio_bunge
26845-h.htm	
26929-h.htm	jacinto_octavio_picon
26947-h.htm	agustin_alvarez
26983-h.htm	vicente_blasco_ibañez
27064-h.htm	jacinto_octavio_picon
27100-h.htm	octave_feuillet
27121-h.htm	alice_cherbonnel
27167-h.htm	cosme_blasco_y_val
27214-h.htm	juan_valera
27295-h.htm	manuel_fernandez_y_gonzalez
27326-h.htm	mateo_gisbert
27695-h.htm	pierre_alexis_ponson_du_terrail
27736-h.htm	vicente_blasco_ibañez
27738-h.htm	
27757-h.htm	pedro_andres_garcia
27900-h.htm	
28002-h.htm	
28106-h.htm	jacinto_benavente
28212-h.htm	
28281-h.htm	cirilo_villaverde
28408-h.htm	lope_de_vega
28430-h.htm	jaime_balmes
28542-h.htm	thomas_falkner
28592-h.htm	
28904-h.htm	felix_d._azara
28927-h.htm	vicente_blasco_ibañez
28929-h.htm	jaime_balmes
28967-h.htm	francisco_gavino_arias
28978-h.htm	manuel_fernandez_gonzalez
29014-h.htm	miguel_cane
29061-h.htm	juan_patricio_fernandez
29078-h.htm	cesareo_fernandez_duro
29105-h.htm	charles_nodier
29137-h.htm	
29301-h.htm	alphonse_de_lamartine
29497-h.htm	tomas_de_iriarte
29506-h.htm	pedro_antonio_de_alarcon
29511-h.htm	hermann_sudermann
29576-h.htm	alexis_espanet
29610-h.htm	claude_mancey
29640-h.htm	edmond_about
29663-h.htm	jacinto_octavio_picon
29677-h.htm	antonio_garcia_gutierrez
29703-h.htm	ludovic_halevy
29706-h.htm	alphonse_daudet
29731-h.htm	pedro_antonio_de_alarcon
29770-h.htm	eugene_sue
29799-h.htm	
29830-h.htm	william_tufnell_le_queux
29831-h.htm	d._armando_palacio_valdes
29901-h.htm	arthur_dourliac
29920-h.htm	enrique_larreta
30052-h.htm	francisco_pascasio_moreno
30053-h.htm	d._armando_palacio_valdes
30122-h.htm	
30175-h.htm	victor_jose_fernandez_bolivar
30213-h.htm	juan_valera
30275-h.htm	julio_camba
30280-h.htm	jacinto_octavio_picon
30425-h.htm	armando_palacio_valdes
30535-h.htm	armando_palacio_valdes
30892-h.htm	don_luis_prudencio_alvarez_y_tejero
30986-h.htm	juan_valera
31013-h.htm	
31066-h.htm	t._h._pardo_de_tavera
31464-h.htm	benito_perez_galdos
31465-h.htm	benito_perez_galdos
31541-h.htm	mariano_jose_de_larra
31544-h.htm	emile_erckmann
31613-h.htm	juan_valera
31637-h.htm	armando_palacio_valdes
31707-h.htm	eugene_scribe
31724-h.htm	lucio_v._lopez
320-h.htm	unknown
32235-h.htm	
32364-h.htm	
33227-h.htm	r._p._francisco_garau
33267-h.htm	domingo_faustino_sarmiento
33275-h.htm	manuel_fernandez_y_gonzalez
33406-h.htm	elijah_clarence_hills
33474-h.htm	vicente_blasco_ibañez
33690-h.htm	adolf_friedrich_von_schack
33809-h.htm	alexis_espanet
33885-h.htm	adolfo_de_castro
34565-h.htm	anonymous
35407-h.htm	bartolome_mitre
35882-h.htm	juan_valera
35905-h.htm	manuel_chaves
36253-h.htm	adolf_friedrich_von_schack
36318-h.htm	jose_gestoso_y_perez
36453-h.htm	arthur_conan_doyle
36546-h.htm	emilio_salgari
36558-h.htm	luis_coloma
36573-h.htm	armando_palacio_valdes
36805-h.htm	various
36940-h.htm	armando_palacio_valdes
36990-h.htm	nathaniel_hawthorne
37067-h.htm	adolfo_federico
37095-h.htm	adolfo_federico
37139-h.htm	vicente_blasco_ibañez
37382-h.htm	pierre-eugene_veber
37590-h.htm	pedro_d._madrazo
37637-h.htm	armando_palacio_valdes
37747-h.htm	rafael_conte
38124-h.htm	edith_j._broomhall
38814-h.htm	armando_palacio_valdes
38836-h.htm	anonymous
38885-h.htm	anonymous
39113-h.htm	manuel_fernandez_y_gonzalez
39209-h.htm	juan_ramon_jimenez
39312-h.htm	justo_g._cantero
39444-h.htm	armando_palacio_valdes
39446-h.htm	felix_stoerk
39579-h.htm	reginaldo_de_lizarraga
39613-h.htm	armando_palacio_valdes
39647-h.htm	ernesto_nelson
39930-h.htm	ramon_j._espinosa
39947-h.htm	pedro_de_aguado
39948-h.htm	pedro_de_aguado
39990-h.htm	armando_palacio_valdes
40066-h.htm	manuel_chaves
40182-h.htm	vicente_blasco_ibañez
40358-h.htm	
40420-h.htm	jose_maria_aviles
40544-h.htm	pio_baroja
40595-h.htm	juan_perez_zuñiga
40724-h.htm	reginaldo_de_lizarraga
40810-h.htm	armando_palacio_valdes
40827-h.htm	
41106-h.htm	
41161-h.htm	giovanni_verga
41337-h.htm	cristobal_de_castro
41575-h.htm	miguel_cane
41746-h.htm	vicente_blasco_ibañez
41789-h.htm	
41842-h.htm	alejandro_bizzarri
41853-h.htm	salvador_brau
41884-h.htm	anonymous
42321-h.htm	salvador_brau
42323-h.htm	armando_palacio_valdes
42376-h.htm	armando_palacio_valdes
42424-h.htm	ramon_del_valle-inclan
42440-h.htm	ramon_del_valle-inclan
42456-h.htm	concha_espina
42642-h.htm	luis_ruiz_contreras
42705-h.htm	rafael_maria_de_labra
42727-h.htm	armando_palacio_valdes
43017-h.htm	pio_baroja
43030-h.htm	vicente_blasco_ibañez
43033-h.htm	pio_baroja
43276-h.htm	anonymous
43400-h.htm	fernando_callejo_ferrer
43401-h.htm	gustavo_sanchez_galarraga
43432-h.htm	pio_baroja
43493-h.htm	gabriel_rodriguez
43861-h.htm	rafael_argilagos
jose_marti
43950-h.htm	rafael_mitjana
44112-h.htm	
44120-h.htm	
44173-h.htm	
44305-h.htm	joaquin_lemoine
44309-h.htm	guillermo_diaz-caneja
44358-h.htm	miguel_de_unamuno
44512-h.htm	miguel_de_unamuno
44529-h.htm	concha_espina
44584-h.htm	manuel_fernandez_y_gonzalez
44918-h.htm	enrique_piñeyro
45151-h.htm	pedro_j._guinteras
45171-h.htm	eduardo_zamacois
45180-h.htm	francisco_calcagno
45183-h.htm	pedro_andres_garcia
45250-h.htm	antonio_batres_jauregui
45438-h.htm	robert_louis_stevenson
45508-h.htm	
45770-h.htm	anonymous
45829-h.htm	vicente_blasco_ibañez
45830-h.htm	vicente_blasco_ibañez
45831-h.htm	vicente_blasco_ibañez
45832-h.htm	vicente_blasco_ibañez
45833-h.htm	vicente_blasco_ibañez
45834-h.htm	vicente_blasco_ibañez
45835-h.htm	vicente_blasco_ibañez
45836-h.htm	vicente_blasco_ibañez
45837-h.htm	vicente_blasco_ibañez
45945-h.htm	j._l._lastarria
46000-h.htm	felipe_trigo
46182-h.htm	ramon_del_valle-inclan
46196-h.htm	edgar_allan_poe
46201-h.htm	ludovico_ariosto
46246-h.htm	eduardo_de_hinojosa
46265-h.htm	
46279-h.htm	gustave_aimard
46496-h.htm	washington_irving
46771-h.htm	james_kent
47052-h.htm	maria_del_pilar_sinues
47092-h.htm	antonio_canovas_del_castillo
47103-h.htm	pio_baroja
47184-h.htm	manuel_fernandez_juncos
47287-h.htm	anonymous
47346-h.htm	florencio_varela
47388-h.htm	concha_espina
47572-h.htm	manuel_fernandez_y_gonzalez
47631-h.htm	anonymous
47650-h.htm	ruben_dario
47768-h.htm	ramon_ortega_y_frias
47784-h.htm	felipe_trigo
48081-h.htm	concha_espina
48091-h.htm	benito_perez_galdos
48092-h.htm	benito_perez_galdos
48093-h.htm	benito_perez_galdos
48302-h.htm	eduardo_zamacois
48651-h.htm	rafael_puig_y_valls
48652-h.htm	rafael_puig_y_valls
48654-h.htm	eduardo_zamacois
48670-h.htm	eduardo_zamacois
48783-h.htm	pio_baroja
48857-h.htm	miguel_a._perez
48903-h.htm	anonymous
48940-h.htm	wenceslao_ramirez_de_villa-urrutia
48944-h.htm	benito_perez_galdos
48945-h.htm	benito_perez_galdos
48946-h.htm	benito_perez_galdos
48954-h.htm	concha_espina
49013-h.htm	pedro_muñoz_seca
49063-h.htm	ludovico_ariosto
49149-h.htm	miguel_de_unamuno
49258-h.htm	washington_irving
49259-h.htm	washington_irving
49280-h.htm	pio_baroja
49298-h.htm	bartolome_de_las_casas
49333-h.htm	jorge_manrrique
49354-h.htm	fidel_guillermo_prieto
49359-h.htm	francisco_del_valle_atiles
49376-h.htm	paul_groussac
49388-h.htm	jose_maria_de_pereda_y_sanchez_de_porrua
49413-h.htm	enrique_gil_y_carrasco
49417-h.htm	ramon_perez_de_ayala
49418-h.htm	ramon_perez_de_ayala
49433-h.htm	benito_perez_galdos
49437-h.htm	antonio_machado
49470-h.htm	pio_baroja
49560-h.htm	vicente_riva_palacio
49660-h.htm	manuel_fernandez_y_gonzalez
49756-h.htm	emilia_pardo_bazan
49836-h.htm	miguel_de_unamuno
49914-h.htm	various
50027-h.htm	leandro_fernandez_de_moratin
50126-h.htm	pio_baroja
50291-h.htm	francisco_delicado
50341-h.htm	ruben_dario
50351-h.htm	bartolome_de_las_casas
50365-h.htm	ruben_dario
50430-h.htm	p._joseph,_de_acosta
50437-h.htm	various
50492-h.htm	alain-rene_lesage
50526-h.htm	francisco_verdugo
50726-h.htm	pio_baroja
50757-h.htm	eduardo_zamacois
51019-h.htm	
51020-h.htm	
51029-h.htm	ruben_dario
51130-h.htm	sancho_de_muñon
51450-h.htm	emilia_pardo_bazan
51458-h.htm	ruben_dario
51465-h.htm	alonso_de_villegas_selvago
51569-h.htm	ruben_dario
51604-h.htm	ruben_dario
51627-h.htm	ruben_dario
51689-h.htm	
51711-h.htm	ruben_dario
51721-h.htm	eduardo_zamacois
51724-h.htm	
51858-h.htm	pio_baroja
51870-h.htm	ruben_dario
5201-h.htm	jose_zorrilla
52036-h.htm	
52050-h.htm	ruben_dario
52093-h.htm	juan_valera
52262-h.htm	washington_irving
52392-h.htm	benito_perez_galdos
52469-h.htm	juan_b._nieves
52499-h.htm	palemon_huergo
52502-h.htm	concepcion_arenal
52595-h.htm	joaquin_barbera
52597-h.htm	emilia_pardo-bazan
52682-h.htm	alain-rene_lesage
52795-h.htm	vicente_riva_palacio
52837-h.htm	luis_milan
52857-h.htm	
52894-h.htm	ruben_dario
53003-h.htm	
53131-h.htm	bartolome_de_las_casas
53171-h.htm	bartolome_de_las_casas
53185-h.htm	various
53207-h.htm	william_shakespeare
53294-h.htm	jose_zorrilla
53330-h.htm	juan_valera
53405-h.htm	vicente_riva_palacio
53413-h.htm	ruben_dario
53421-h.htm	universidad_de_buenos_aires
53429-h.htm	jose_maria_de_pereda
53436-h.htm	juan_valera
53462-h.htm	
53517-h.htm	pio_baroja
53552-h.htm	
53587-h.htm	
53588-h.htm	
53589-h.htm	
53590-h.htm	
53718-h.htm	various
53741-h.htm	emilio_castelar
53742-h.htm	emilio_castelar
53743-h.htm	eduardo_zamacois
53798-h.htm	javier_de_viana
53837-h.htm	ramon_menendez_pidal
53867-h.htm	ruben_dario
53927-h.htm	d._juan_m._gutierrez
53930-h.htm	
53947-h.htm	
54064-h.htm	adan_quiroga
54112-h.htm	ruben_dario
54120-h.htm	
54228-h.htm	jose_maria_de_pereda
54283-h.htm	
54285-h.htm	baroja_pio
54386-h.htm	renato_lefebvre
54423-h.htm	benito_perez_galdos
54430-h.htm	gustave_aimard
54436-h.htm	pedro_calderon_de_la_barca
54471-h.htm	ruben_dario
54521-h.htm	benito_perez_galdos
54522-h.htm	carlos_reyles
54791-h.htm	emilia_pardo_bazan
54861-h.htm	benito_perez_galdos
54934-h.htm	ruben_dario
55038-h.htm	jacinto_benavente
55058-h.htm	jose_maria_de_pereda
55139-h.htm	benito_perez_galdos
55157-h.htm	pio_baroja
55206-h.htm	felix_samaniego
55215-h.htm	nathaniel_hawthorne
55440-h.htm	rafael_contreras
55448-h.htm	ramon_del_valle-inclan
55480-h.htm	jose_zorrilla
55514-h.htm	emilia_pardo_bazan
55563-h.htm	benito_perez_galdos
55616-h.htm	ruben_dario
55796-h.htm	alain-rene_lesage
55812-h.htm	emilia_pardo_bazan
55882-h.htm	emilia_pardo_bazan
55915-h.htm	benito_perez_galdos
55916-h.htm	miguel_de_unamuno
55917-h.htm	pedro_calderon_de_la_barca
56010-h.htm	horacio_c._rivarola
56044-h.htm	emilia_pardo_bazan
56047-h.htm	ruben_dario
56051-h.htm	various
56219-h.htm	carlos_prince
56251-h.htm	carlos_navarro_y_lamarca
56283-h.htm	bartolome_de_las_casas
56301-h.htm	jose_ingenieros
56451-h.htm	leopoldo_lugones
56452-h.htm	various
56454-h.htm	william_shakespeare
56519-h.htm	fidel_guillermo_prieto
56624-h.htm	various
56770-h.htm	jacinto_benavente
57035-h.htm	lope_de_vega
57225-h.htm	ramon_perez_de_ayala
57261-h.htm	benito_perez_galdos
57263-h.htm	benito_perez_galdos
57264-h.htm	benito_perez_galdos
57303-h.htm	dante_alighieri
57388-h.htm	various
57448-h.htm	jose_ortega_y_gasset
57505-h.htm	leonardo_de_vinci
57550-h.htm	isabelo_de_los_reyes_y_florentino
57590-h.htm	juan_ruiz_de_alarcon
57648-h.htm	anonymous
57654-h.htm	homer
57675-h.htm	various
57781-h.htm	vicente_blasco_ibañez
57828-h.htm	richard_ford
57955-h.htm	miguel_de_cervantes_saavedra
57960-h.htm	juan_ortega_rubio
57982-h.htm	jose_ortega_y_gasset
58049-h.htm	ramon_del_valle-inclan
58059-h.htm	emilia_pardo_bazan
58077-h.htm	various
58103-h.htm	oliverio_girondo
58194-h.htm	tirso_de_molina
58221-h.htm	homer
58261-h.htm	gregorio_mayans_y_siscar
58275-h.htm	jose_zorilla
58298-h.htm	pio_baroja
58331-h.htm	santiago_ramon_y_cajal
58375-h.htm	ruben_dario
58425-h.htm	manuel_rigoberto_paredes
58484-h.htm	jacinto_benavente
58545-h.htm	jacinto_benavente
58643-h.htm	pedro_calderon_de_la_barca
58713-h.htm	carlo_de_fornaro
58865-h.htm	wenceslao_fernandez-florez
58910-h.htm	fidel_guillermo_prieto
58916-h.htm	richard_ford
59154-h.htm	pedro_antonio_de_alarcon
59189-h.htm	j._sourryere_de_souillac
59244-h.htm	luis_mariano_de_larra
59492-h.htm	angel_de_saavedra,_duque_de_rivas
59539-h.htm	l'abbe_brasseur_de_bourbourg
59564-h.htm	anna_viroubova
59629-h.htm	joaquin_dicenta
59631-h.htm	hugo_wast
59686-h.htm	william_shakespeare
59797-h.htm	jaime_luciano_balmes
59852-h.htm	miguel_de_unamuno
59879-h.htm	
59925-h.htm	ramon_perez_de_ayala
60117-h.htm	francisco_de_goya
60137-h.htm	emilia_pardo_bazan
60147-h.htm	vicente_espinel
60198-h.htm	
60210-h.htm	federico_asenjo
60284-h.htm	fernan_caballero
60376-h.htm	rufino_blanco_fombona
60464-h.htm	pio_baroja
60510-h.htm	camilo_fabra_y_fontanills
60634-h.htm	roberto_payro
60675-h.htm	santiago_ramon_y_cajal
60748-h.htm	manuel_galvez
60884-h.htm	alonso_fernandez_de_avellaneda
60927-h.htm	leandro_fernandez_de_moratin
60971-h.htm	various
61022-h.htm	diego_hurtado_de_mendoza
61189-h.htm	pio_baroja
61202-h.htm	miguel_de_cervantes_saavedra
61244-h.htm	pedro_antonio_de_alarcon
61339-h.htm	fernando_del_pulgar
61361-h.htm	antonio_villarragut_y_aquiriano
61415-h.htm	raquel_adler
61438-h.htm	vicente_blasco_ibañez
61465-h.htm	jose_nebot_y_perez
61508-h.htm	publio_virgilio_maron
61573-h.htm	fray_luis_de_leon
61594-h.htm	jose_nebot_perez
61700-h.htm	eugenio_montero_rios
61739-h.htm	charles_f._lummis
61831-h.htm	alejandro_de_humboldt
61832-h.htm	alejandro_de_humboldt
61851-h.htm	fyodor_dostoyevsky
61874-h.htm	jose_maria_salaverria
61887-h.htm	charles_dickens
61917-h.htm	domingo_faustino_sarmiento
62019-h.htm	alejandro_calvo
62201-h.htm	charles_dickens
62211-h.htm	jules_marcou
62356-h.htm	p._nozaleda
62359-h.htm	enrique_gaspar_y_rimbau
62361-h.htm	leopoldo_alas
62450-h.htm	jose_guevara
62475-h.htm	carlos_villarragut_y_estevan
62559-h.htm	basilio_villarino
62564-h.htm	juana_manuela_gorriti
62627-h.htm	robert_louis_stevenson
62691-h.htm	baltasar_gracian_y_morales
62711-h.htm	tito_lucrecio_caro
62785-h.htm	roberto_payro
62840-h.htm	eduardo_zamacois
62850-h.htm	vicente_blasco_ibañez
62870-h.htm	juan_ortega_rubio
62926-h.htm	jose_francisco_de_isla
62952-h.htm	roberto_payro
62984-h.htm	juan_valera
62986-h.htm	arturo_cancela
63019-h.htm	carlos_arniches_y_barrera
63030-h.htm	francisco_montes
9980-h.htm	juan_ramon_jimenez
